"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","NODA","ODAFLOWS","PC_GNI","A","1998",0.799631,
"NLD","NODA","ODAFLOWS","PC_GNI","A","1999",0.791276,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2000",0.836734,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2001",0.821763,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2002",0.810536,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2003",0.795333,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2004",0.733488,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2005",0.818814,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2006",0.806361,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2007",0.807893,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2008",0.804688,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2009",0.820514,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2010",0.81486,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2011",0.753348,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2012",0.709701,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2013",0.668765,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2014",0.635052,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2015",0.74868,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2016",0.648743,
"NLD","NODA","ODAFLOWS","PC_GNI","A","2017",0.603687,
"NLD","NODA","ODAGRANT","PC_GNI","A","2018",0.619295,
"NLD","NODA","ODAGRANT","PC_GNI","A","2019",0.586816,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1961",98.638558,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1962",77.705963,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1963",80.731608,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1964",87.570418,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1965",87.664287,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1966",89.951411,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1967",88.682915,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1968",104.13274,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1969",121.155911,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1970",131.926934,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1971",138.161199,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1972",147.474111,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1973",154.541467,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1974",215.325436,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1975",367.134921,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1976",298.296223,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1977",258.957203,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1978",224.085598,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1979",250.937787,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1980",242.317881,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1981",220.435013,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1982",214.873513,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1983",210.481982,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1984",205.203326,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1985",205.003633,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1986",232.720575,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1987",202.080905,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1988",203.570117,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1989",178.723824,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1990",190.019285,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1991",205.150991,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1992",210.219624,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1993",206.100503,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1994",209.495522,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1995",207.764947,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1996",191.82778,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1997",251.46554,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1998",259.450447,
"NZL","NODA","ODAFLOWS","MLN_USD","A","1999",268.982557,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2000",259.227902,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2001",264.650682,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2002",260.500104,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2003",278.164224,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2004",301.824652,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2005",357.61496,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2006",358.529624,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2007",375.106867,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2008",417.261212,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2009",406.659363,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2010",379.471259,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2011",417.175571,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2012",432.11763,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2013",420.959379,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2014",450.218352,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2015",466.572293,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2016",464.453923,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2017",442.512282,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2018",556.03,
"NZL","NODA","ODAFLOWS","MLN_USD","A","2019",574.832543,
"NZL","NODA","ODAGRANT","MLN_USD","A","2015",462.611488,
"NZL","NODA","ODAGRANT","MLN_USD","A","2016",464.453923,
"NZL","NODA","ODAGRANT","MLN_USD","A","2017",442.512282,
"NZL","NODA","ODAGRANT","MLN_USD","A","2018",556.03,
"NZL","NODA","ODAGRANT","MLN_USD","A","2019",574.832543,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1961",0.233766,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1962",0.18266,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1963",0.180321,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1964",0.185412,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1965",0.178739,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1966",0.166546,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1967",0.167247,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1968",0.208247,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1969",0.218456,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1970",0.224959,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1971",0.229018,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1972",0.250915,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1973",0.22158,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1974",0.314607,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1975",0.523939,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1976",0.410878,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1977",0.388741,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1978",0.337534,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1979",0.339863,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1980",0.325366,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1981",0.290177,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1982",0.277846,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1983",0.278978,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1984",0.24832,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1985",0.252588,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1986",0.295868,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1987",0.261132,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1988",0.269172,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1989",0.218482,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1990",0.230696,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1991",0.248937,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1992",0.258302,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1993",0.246701,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1994",0.238841,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1995",0.228363,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1996",0.206723,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1997",0.264238,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1998",0.265655,
"NZL","NODA","ODAFLOWS","PC_GNI","A","1999",0.26854,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2000",0.251505,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2001",0.254292,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2002",0.222414,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2003",0.225708,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2004",0.234046,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2005",0.271186,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2006",0.26789,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2007",0.266374,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2008",0.303935,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2009",0.277717,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2010",0.255334,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2011",0.276122,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2012",0.27651,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2013",0.262484,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2014",0.269464,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2015",0.265141,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2016",0.253066,
"NZL","NODA","ODAFLOWS","PC_GNI","A","2017",0.230957,
"NZL","NODA","ODAGRANT","PC_GNI","A","2018",0.284612,
"NZL","NODA","ODAGRANT","PC_GNI","A","2019",0.277965,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1960",71.603311,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1961",91.332848,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1962",93.524984,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1963",122.87426,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1964",113.908677,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1965",128.291776,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1966",152.76164,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1967",153.113902,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1968",268.48791,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1969",286.54677,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1970",316.481075,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1971",337.551423,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1972",448.070174,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1973",492.068407,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1974",644.755295,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1975",783.637225,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1976",901.504093,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1977",1101.507821,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1978",1227.691475,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1979",1358.206949,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1980",1324.790848,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1981",1310.910364,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1982",1597.562166,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1983",1762.332158,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1984",1718.546002,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1985",1828.891571,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1986",2197.2458,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1987",2083.690453,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1988",2126.133518,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1989",1986.803956,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1990",2278.444948,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1991",2257.243312,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1992",2353.713427,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1993",2092.872391,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1994",2336.828091,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1995",2229.193549,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1996",2295.596514,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1997",2436.484692,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1998",2648.363116,
"NOR","NODA","ODAFLOWS","MLN_USD","A","1999",2659.456532,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2000",2398.644203,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2001",2568.98751,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2002",2922.439823,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2003",3034.957044,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2004",2936.181864,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2005",3279.401667,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2006",3165.669662,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2007",3560.874141,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2008",3370.001018,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2009",3984.832829,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2010",3877.853247,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2011",3665.312714,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2012",3677.821736,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2013",4256.896442,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2014",4146.731451,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2015",4594.253599,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2016",4973.522099,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2017",4436.529995,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2018",4257.62,
"NOR","NODA","ODAFLOWS","MLN_USD","A","2019",4671.257882,
"NOR","NODA","ODAGRANT","MLN_USD","A","2015",4594.361,
"NOR","NODA","ODAGRANT","MLN_USD","A","2016",4973.522099,
"NOR","NODA","ODAGRANT","MLN_USD","A","2017",4436.529995,
"NOR","NODA","ODAGRANT","MLN_USD","A","2018",4257.62,
"NOR","NODA","ODAGRANT","MLN_USD","A","2019",4671.257882,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1960",0.11479,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1961",0.137931,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1962",0.137218,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1963",0.172474,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1964",0.15142,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1965",0.161309,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1966",0.18329,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1967",0.17209,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1968",0.293481,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1969",0.300713,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1970",0.331501,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1971",0.337292,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1972",0.428417,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1973",0.451415,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1974",0.569009,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1975",0.654298,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1976",0.709594,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1977",0.841688,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1978",0.90302,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1979",0.94811,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1980",0.871034,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1981",0.846091,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1982",1.028085,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1983",1.096441,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1984",1.026636,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1985",1.010342,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1986",1.167545,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1987",1.094651,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1988",1.12713,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1989",1.046473,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1990",1.167943,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1991",1.133478,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1992",1.164339,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1993",1.010148,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1994",1.052453,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1995",0.860117,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1996",0.834419,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1997",0.840114,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1998",0.888065,
"NOR","NODA","ODAFLOWS","PC_GNI","A","1999",0.8767,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2000",0.764108,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2001",0.797416,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2002",0.888399,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2003",0.919449,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2004",0.873974,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2005",0.940449,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2006",0.885306,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2007",0.951913,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2008",0.889027,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2009",1.058537,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2010",1.050988,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2011",0.963828,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2012",0.929394,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2013",1.074788,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2014",1.000428,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2015",1.045736,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2016",1.121606,
"NOR","NODA","ODAFLOWS","PC_GNI","A","2017",0.992717,
"NOR","NODA","ODAGRANT","PC_GNI","A","2018",0.940774,
"NOR","NODA","ODAGRANT","PC_GNI","A","2019",1.024707,
"POL","NODA","ODAFLOWS","MLN_USD","A","1975",117.339571,
"POL","NODA","ODAFLOWS","MLN_USD","A","1976",109.775806,
"POL","NODA","ODAFLOWS","MLN_USD","A","1977",68.140511,
"POL","NODA","ODAFLOWS","MLN_USD","A","1978",77.200755,
"POL","NODA","ODAFLOWS","MLN_USD","A","1979",75.5532,
"POL","NODA","ODAFLOWS","MLN_USD","A","1980",95.081178,
"POL","NODA","ODAFLOWS","MLN_USD","A","1981",14.574758,
"POL","NODA","ODAFLOWS","MLN_USD","A","1982",7.298498,
"POL","NODA","ODAFLOWS","MLN_USD","A","1983",4.629028,
"POL","NODA","ODAFLOWS","MLN_USD","A","1984",10.201446,
"POL","NODA","ODAFLOWS","MLN_USD","A","1985",46.464623,
"POL","NODA","ODAFLOWS","MLN_USD","A","1986",33.962426,
"POL","NODA","ODAFLOWS","MLN_USD","A","1987",20.629214,
"POL","NODA","ODAFLOWS","MLN_USD","A","1988",17.713635,
"POL","NODA","ODAFLOWS","MLN_USD","A","1989",10.336926,
"POL","NODA","ODAFLOWS","MLN_USD","A","1990",3.720612,
"POL","NODA","ODAFLOWS","MLN_USD","A","1991",1.432054,
"POL","NODA","ODAFLOWS","MLN_USD","A","1998",30.318178,
"POL","NODA","ODAFLOWS","MLN_USD","A","1999",35.2616,
"POL","NODA","ODAFLOWS","MLN_USD","A","2000",51.03813,
"POL","NODA","ODAFLOWS","MLN_USD","A","2001",57.282079,
"POL","NODA","ODAFLOWS","MLN_USD","A","2002",22.401412,
"POL","NODA","ODAFLOWS","MLN_USD","A","2003",40.307876,
"POL","NODA","ODAFLOWS","MLN_USD","A","2004",156.191626,
"POL","NODA","ODAFLOWS","MLN_USD","A","2005",235.079937,
"POL","NODA","ODAFLOWS","MLN_USD","A","2006",324.54479,
"POL","NODA","ODAFLOWS","MLN_USD","A","2007",337.609566,
"POL","NODA","ODAFLOWS","MLN_USD","A","2008",294.912634,
"POL","NODA","ODAFLOWS","MLN_USD","A","2009",363.796855,
"POL","NODA","ODAFLOWS","MLN_USD","A","2010",349.604916,
"POL","NODA","ODAFLOWS","MLN_USD","A","2011",367.77382,
"POL","NODA","ODAFLOWS","MLN_USD","A","2012",397.866135,
"POL","NODA","ODAFLOWS","MLN_USD","A","2013",445.943503,
"POL","NODA","ODAFLOWS","MLN_USD","A","2014",410.899192,
"POL","NODA","ODAFLOWS","MLN_USD","A","2015",475.563942,
"POL","NODA","ODAFLOWS","MLN_USD","A","2016",745.761212,
"POL","NODA","ODAFLOWS","MLN_USD","A","2017",719.030765,
"POL","NODA","ODAFLOWS","MLN_USD","A","2018",759.18,
"POL","NODA","ODAFLOWS","MLN_USD","A","2019",690.792512,
"POL","NODA","ODAGRANT","MLN_USD","A","2015",482.046601,
"POL","NODA","ODAGRANT","MLN_USD","A","2016",753.466867,
"POL","NODA","ODAGRANT","MLN_USD","A","2017",743.200934,
"POL","NODA","ODAGRANT","MLN_USD","A","2018",766.04,
"POL","NODA","ODAGRANT","MLN_USD","A","2019",706.830076,
"POL","NODA","ODAFLOWS","PC_GNI","A","1998",0.011751,
"POL","NODA","ODAFLOWS","PC_GNI","A","1999",0.013108,
"POL","NODA","ODAFLOWS","PC_GNI","A","2000",0.018257,
"POL","NODA","ODAFLOWS","PC_GNI","A","2001",0.020468,
"POL","NODA","ODAFLOWS","PC_GNI","A","2003",0.013146,
"POL","NODA","ODAFLOWS","PC_GNI","A","2004",0.048587,
"POL","NODA","ODAFLOWS","PC_GNI","A","2005",0.068461,
"POL","NODA","ODAFLOWS","PC_GNI","A","2006",0.088842,
"POL","NODA","ODAFLOWS","PC_GNI","A","2007",0.101428,
"POL","NODA","ODAFLOWS","PC_GNI","A","2008",0.075389,
"POL","NODA","ODAFLOWS","PC_GNI","A","2009",0.089456,
"POL","NODA","ODAFLOWS","PC_GNI","A","2010",0.083506,
"POL","NODA","ODAFLOWS","PC_GNI","A","2011",0.08417,
"POL","NODA","ODAFLOWS","PC_GNI","A","2012",0.089917,
"POL","NODA","ODAFLOWS","PC_GNI","A","2013",0.096103,
"POL","NODA","ODAFLOWS","PC_GNI","A","2014",0.085632,
"POL","NODA","ODAFLOWS","PC_GNI","A","2015",0.095836,
"POL","NODA","ODAFLOWS","PC_GNI","A","2016",0.147089,
"POL","NODA","ODAFLOWS","PC_GNI","A","2017",0.134688,
"POL","NODA","ODAGRANT","PC_GNI","A","2018",0.135981,
"POL","NODA","ODAGRANT","PC_GNI","A","2019",0.122208,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1980",14.312007,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1981",22.46589,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1982",16.011983,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1983",53.794848,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1984",38.006491,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1985",45.304784,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1986",72.154703,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1987",113.224131,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1988",218.938441,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1989",283.698708,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1990",292.922291,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1991",389.140319,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1992",465.254308,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1993",414.947076,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1994",515.183337,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1995",382.075571,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1996",324.785521,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1997",408.143346,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1998",417.312823,
"PRT","NODA","ODAFLOWS","MLN_USD","A","1999",450.112988,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2000",493.406077,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2001",485.625916,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2002",532.228069,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2003",425.273736,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2004",1218.408127,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2005",431.113963,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2006",434.802002,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2007",459.662766,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2008",565.143169,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2009",478.680386,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2010",632.968006,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2011",659.389957,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2012",587.557351,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2013",467.752627,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2014",409.497568,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2015",343.736541,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2016",377.546218,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2017",404.910406,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2018",387.79,
"PRT","NODA","ODAFLOWS","MLN_USD","A","2019",359.008264,
"PRT","NODA","ODAGRANT","MLN_USD","A","2015",357.864076,
"PRT","NODA","ODAGRANT","MLN_USD","A","2016",385.062587,
"PRT","NODA","ODAGRANT","MLN_USD","A","2017",423.170404,
"PRT","NODA","ODAGRANT","MLN_USD","A","2018",411.43,
"PRT","NODA","ODAGRANT","MLN_USD","A","2019",389.091648,
"PRT","NODA","ODAFLOWS","PC_GNI","A","1980",0.016736,
"PRT","NODA","ODAFLOWS","PC_GNI","A","1981",0.026316,
"PRT","NODA","ODAFLOWS","PC_GNI","A","1982",0.018265,
"PRT","NODA","ODAFLOWS","PC_GNI","A","1983",0.061538,
"PRT","NODA","ODAFLOWS","PC_GNI","A","1984",0.043243,
"PRT","NODA","ODAFLOWS","PC_GNI","A","1985",0.048309,
"PRT","NODA","ODAFLOWS","PC_GNI","A","1986",0.075862,
"PRT","NODA","ODAFLOWS","PC_GNI","A","1987",0.112045,
